file,path,true_emotion,true_idx,predicted_idx,predicted_emotion,correct,confidence,neg_log_likelihood,prob_Angry,prob_Contempt,prob_Disgust,prob_Fear,prob_Happiness,prob_Neutral,prob_Sadness,prob_Surprise,embedding
angry_1.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\synth_100_combined\angry_1.jpg,Angry,0,0,Angry,True,0.8955826163291931,0.11028079688549042,0.8955826163291931,0.02549980767071247,0.043428439646959305,0.002589240437373519,0.00016536281327717006,0.019203850999474525,0.012466412037611008,0.0010642681736499071,"[-0.0290727  -0.09857289  0.01531798 ...  0.1825261  -0.20520999
  0.06113437]"
angry_10.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\synth_100_combined\angry_10.jpg,Angry,0,0,Angry,True,0.960444986820221,0.04035857319831848,0.960444986820221,0.008363379165530205,0.024966083467006683,0.0005745356320403516,8.39199055917561e-05,0.004766407888382673,0.0005450217868201435,0.0002557215339038521,"[-0.03119646 -0.07892568  0.12935811 ...  0.32732663 -0.22065637
 -0.05032707]"
angry_11.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\synth_100_combined\angry_11.jpg,Angry,0,0,Angry,True,0.45186465978622437,0.79437255859375,0.45186465978622437,0.28684353828430176,0.11731045693159103,0.04505135118961334,0.010346567258238792,0.05473187193274498,0.020762162283062935,0.01308942586183548,"[ 0.07673886 -0.08712858  0.05863557 ...  0.05142909 -0.14798816
  0.0457798 ]"
angry_12.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\synth_100_combined\angry_12.jpg,Angry,0,0,Angry,True,0.8710314631462097,0.13807719945907593,0.8710314631462097,0.03844420611858368,0.051114875823259354,0.020764457061886787,0.0004952542949467897,0.008175017312169075,0.005353671032935381,0.004621010273694992,"[ 0.12136807 -0.12365285 -0.02294631 ...  0.10598992 -0.23027097
 -0.16257541]"
angry_13.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\synth_100_combined\angry_13.jpg,Angry,0,0,Angry,True,0.6803824305534363,0.38510024547576904,0.6803824305534363,0.055296000093221664,0.14019080996513367,0.019855471327900887,0.0017629987560212612,0.03927759826183319,0.06062953919172287,0.0026052154134958982,"[-0.02346967 -0.10616837 -0.07119088 ...  0.12176572 -0.16073723
  0.15598382]"
angry_14.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\synth_100_combined\angry_14.jpg,Angry,0,0,Angry,True,0.7355448603630066,0.3071437180042267,0.7355448603630066,0.0826636478304863,0.10842788964509964,0.0016493326984345913,0.004833269398659468,0.05590388923883438,0.007460399530827999,0.0035166407469660044,"[-0.1023477  -0.07754418 -0.08883187 ...  0.07407688 -0.14735775
  0.06887789]"
angry_15.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\synth_100_combined\angry_15.jpg,Angry,0,0,Angry,True,0.7495346069335938,0.28830280900001526,0.7495346069335938,0.07501295953989029,0.07097450643777847,0.007329604122787714,0.0006268920842558146,0.030973700806498528,0.06286054104566574,0.0026871408335864544,"[-0.08283664 -0.10461712 -0.11082053 ...  0.16690616 -0.19101825
  0.01906416]"
angry_16.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\synth_100_combined\angry_16.jpg,Angry,0,0,Angry,True,0.8885721564292908,0.11813942342996597,0.8885721564292908,0.05318829044699669,0.018958574160933495,0.010937756858766079,0.0004624988650903106,0.01424128096550703,0.011264045722782612,0.002375485375523567,"[-0.00565226 -0.13777517  0.0531851  ...  0.11186045 -0.1625086
 -0.05712006]"
angry_17.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\synth_100_combined\angry_17.jpg,Angry,0,0,Angry,True,0.7320939302444458,0.31184643507003784,0.7320939302444458,0.09296464920043945,0.1026671901345253,0.01075044646859169,0.002013219753280282,0.040982041507959366,0.011620484292507172,0.006908122915774584,"[-0.12814201 -0.10973454 -0.00587351 ...  0.17371361 -0.17866506
 -0.10599459]"
angry_18.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\synth_100_combined\angry_18.jpg,Angry,0,0,Angry,True,0.803743302822113,0.2184753268957138,0.803743302822113,0.09100224822759628,0.06552714854478836,0.014826517552137375,0.0014028070727363229,0.013456759043037891,0.00806917529553175,0.001972037134692073,"[ 0.03960548 -0.11385299  0.13558307 ...  0.22836031 -0.18901809
 -0.01643006]"
angry_19.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\synth_100_combined\angry_19.jpg,Angry,0,0,Angry,True,0.748088002204895,0.29023465514183044,0.748088002204895,0.05519288778305054,0.17113439738750458,0.010620910674333572,0.0009818526450544596,0.006220342591404915,0.004717130679637194,0.003044442506507039,"[ 0.13605778 -0.0522302   0.00735481 ...  0.2430219  -0.14903915
 -0.09522279]"
angry_2.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\synth_100_combined\angry_2.jpg,Angry,0,0,Angry,True,0.7921658158302307,0.2329845279455185,0.7921658158302307,0.1256788820028305,0.04359513521194458,0.007410572376102209,0.0016454634023830295,0.021069131791591644,0.006562873721122742,0.0018721276428550482,"[ 0.0577683  -0.11784059  0.00095278 ...  0.25475198 -0.12493199
 -0.03362169]"
angry_20.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\synth_100_combined\angry_20.jpg,Angry,0,0,Angry,True,0.7651696801185608,0.26765766739845276,0.7651696801185608,0.06971829384565353,0.08822846412658691,0.03294706344604492,0.0013029580004513264,0.022435452789068222,0.015453333035111427,0.004744765814393759,"[-0.07915752 -0.08091403 -0.01937196 ...  0.19500048 -0.1962358
  0.04031749]"
angry_21.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\synth_100_combined\angry_21.jpg,Angry,0,0,Angry,True,0.44033485651016235,0.8202198147773743,0.44033485651016235,0.028960078954696655,0.4097112715244293,0.0726182833313942,0.00876664649695158,0.019112180918455124,0.0015469564823433757,0.0189497172832489,"[ 0.11019821 -0.02202052 -0.01941932 ...  0.09968966 -0.22219272
 -0.04786091]"
