file,path,true_emotion,true_idx,predicted_emotion,predicted_idx,confidence,correct,prob_Angry,prob_Contempt,prob_Disgust,prob_Fear,prob_Happiness,prob_Neutral,prob_Sadness,prob_Surprise
neutral_men10_face_0_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\processed_python\men\neutral_men_proc\neutral_men10_face_0_conf_1.00.jpg,Neutral,5,Neutral,5,1.8391979932785034,True,-0.13057294487953186,-0.3585278391838074,0.04851806163787842,-1.8513771295547485,1.3508532047271729,1.8391979932785034,-0.08178764581680298,-0.9029720425605774
neutral_men10_face_10_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\processed_python\men\neutral_men_proc\neutral_men10_face_10_conf_1.00.jpg,Neutral,5,Neutral,5,2.9851021766662598,True,2.2250280380249023,2.9004416465759277,-2.7964577674865723,-4.003510475158691,2.86452579498291,2.9851021766662598,0.24222007393836975,-3.288168430328369
neutral_men10_face_11_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\processed_python\men\neutral_men_proc\neutral_men10_face_11_conf_1.00.jpg,Neutral,5,Sadness,6,3.6647348403930664,False,2.573029041290283,1.5249691009521484,-0.8060770630836487,-0.29915720224380493,0.3319590091705322,2.960761547088623,3.6647348403930664,-2.1828665733337402
neutral_men10_face_12_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\processed_python\men\neutral_men_proc\neutral_men10_face_12_conf_1.00.jpg,Neutral,5,Happiness,4,3.9773430824279785,False,2.404367446899414,2.902864933013916,-2.2775232791900635,-4.63606071472168,3.9773430824279785,3.4742276668548584,-1.0609062910079956,-2.831604242324829
neutral_men10_face_13_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\processed_python\men\neutral_men_proc\neutral_men10_face_13_conf_1.00.jpg,Neutral,5,Contempt,1,3.061645746231079,False,1.4899051189422607,3.061645746231079,-2.2846438884735107,-2.9065208435058594,2.430715322494507,0.9593328237533569,0.2772945463657379,-2.4984970092773438
neutral_men10_face_14_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\processed_python\men\neutral_men_proc\neutral_men10_face_14_conf_1.00.jpg,Neutral,5,Happiness,4,2.5572264194488525,False,2.0389249324798584,1.9487191438674927,-0.4268818199634552,-3.0101678371429443,2.5572264194488525,-0.41483092308044434,-0.45269274711608887,-3.440864086151123
neutral_men10_face_15_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\processed_python\men\neutral_men_proc\neutral_men10_face_15_conf_1.00.jpg,Neutral,5,Happiness,4,5.840054512023926,False,-1.0970953702926636,4.762523174285889,-3.931236505508423,-5.03557825088501,5.840054512023926,1.7085472345352173,-1.730169415473938,-2.4861161708831787
neutral_men10_face_16_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\processed_python\men\neutral_men_proc\neutral_men10_face_16_conf_1.00.jpg,Neutral,5,Neutral,5,3.0625486373901367,True,1.949246883392334,2.2378807067871094,0.48207011818885803,-2.4664433002471924,1.474491000175476,3.0625486373901367,0.6475301384925842,-1.8103492259979248
neutral_men10_face_17_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\processed_python\men\neutral_men_proc\neutral_men10_face_17_conf_1.00.jpg,Neutral,5,Contempt,1,2.6520354747772217,False,0.6995930671691895,2.6520354747772217,-0.18728826940059662,-2.147024393081665,2.6011431217193604,1.0637388229370117,-0.09367488324642181,-1.5964818000793457
neutral_men10_face_18_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\processed_python\men\neutral_men_proc\neutral_men10_face_18_conf_1.00.jpg,Neutral,5,Happiness,4,2.803316354751587,False,-1.236545205116272,1.4763894081115723,-2.62773060798645,-1.538051962852478,2.803316354751587,1.3026626110076904,1.5500807762145996,-0.45067113637924194
