file,path,true_emotion,true_idx,predicted_emotion,predicted_idx,confidence,correct,prob_Anger,prob_Contempt,prob_Disgust,prob_Fear,prob_Happiness,prob_Neutral,prob_Sadness,prob_Surprise
test_0003_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\happy_4\test_0003_aligned.jpg,Happy,-1,Happiness,4,3.962873935699463,False,0.23490501940250397,1.5589356422424316,0.41557562351226807,-1.3641672134399414,3.962873935699463,2.2779178619384766,1.6105997562408447,-1.6600936651229858
test_0009_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\happy_4\test_0009_aligned.jpg,Happy,-1,Happiness,4,3.2305190563201904,False,-10.95118522644043,-8.392037391662598,-10.419011116027832,-10.91593074798584,3.2305190563201904,-9.696154594421387,-9.2354097366333,-7.60032320022583
test_0010_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\happy_4\test_0010_aligned.jpg,Happy,-1,Fear,3,2.2264223098754883,False,-1.1759109497070312,-4.215725898742676,-2.119419574737549,2.2264223098754883,1.2057464122772217,-6.314056396484375,0.8331608772277832,-0.972669243812561
test_0012_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\happy_4\test_0012_aligned.jpg,Happy,-1,Happiness,4,3.881844997406006,False,-2.5148019790649414,-2.8293650150299072,-3.3557076454162598,-3.118884563446045,3.881844997406006,-4.363996505737305,-2.7359724044799805,-2.6436033248901367
test_0013_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\happy_4\test_0013_aligned.jpg,Happy,-1,Happiness,4,0.9693722724914551,False,-15.480732917785645,-12.959394454956055,-11.65287971496582,-14.920930862426758,0.9693722724914551,-18.659832000732422,-11.47977352142334,-8.404850006103516
test_0014_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\happy_4\test_0014_aligned.jpg,Happy,-1,Happiness,4,3.9206907749176025,False,-3.4633004665374756,-0.7271978855133057,-4.9680705070495605,-3.813849925994873,3.9206907749176025,-3.678370952606201,-3.7696971893310547,-3.131348133087158
test_0016_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\happy_4\test_0016_aligned.jpg,Happy,-1,Neutral,5,2.1764752864837646,False,-3.1538074016571045,-0.7779165506362915,-2.692873239517212,-0.7349286675453186,2.0938618183135986,2.1764752864837646,1.2135851383209229,-0.44839754700660706
test_0019_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\happy_4\test_0019_aligned.jpg,Happy,-1,Happiness,4,-3.339665412902832,False,-17.89399528503418,-17.67792320251465,-17.383399963378906,-21.831554412841797,-3.339665412902832,-22.00685691833496,-21.099042892456055,-17.375019073486328
test_0020_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\happy_4\test_0020_aligned.jpg,Happy,-1,Happiness,4,3.872115135192871,False,-0.8594967126846313,0.5696079134941101,-0.9061957001686096,-1.2440288066864014,3.872115135192871,-1.6954759359359741,0.6800910234451294,-0.968634307384491
test_0021_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\happy_4\test_0021_aligned.jpg,Happy,-1,Happiness,4,5.216594696044922,False,-2.0111255645751953,2.8088080883026123,-3.7635982036590576,-3.2480525970458984,5.216594696044922,0.47097110748291016,-0.3220621943473816,-2.3893349170684814
test_0025_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\happy_4\test_0025_aligned.jpg,Happy,-1,Happiness,4,1.1217421293258667,False,0.37347543239593506,-2.53283953666687,0.5499778389930725,-2.7140660285949707,1.1217421293258667,-3.101422071456909,-1.2839586734771729,-4.707552433013916
test_0026_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\happy_4\test_0026_aligned.jpg,Happy,-1,Happiness,4,2.360809087753296,False,-14.644643783569336,-7.116514682769775,-15.445428848266602,-14.257821083068848,2.360809087753296,-8.900035858154297,-10.147730827331543,-10.665648460388184
test_0028_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\happy_4\test_0028_aligned.jpg,Happy,-1,Happiness,4,2.736112594604492,False,0.3523287773132324,0.2749093472957611,-1.3757325410842896,0.17638684809207916,2.736112594604492,2.1585371494293213,1.9384591579437256,-0.3746411204338074
test_0029_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\happy_4\test_0029_aligned.jpg,Happy,-1,Happiness,4,3.518512487411499,False,-0.901057243347168,0.37181755900382996,-0.9786428809165955,-1.70638108253479,3.518512487411499,0.17614001035690308,-1.379401445388794,0.3190147578716278
test_0032_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\happy_4\test_0032_aligned.jpg,Happy,-1,Happiness,4,3.0240495204925537,False,-3.5749053955078125,-0.022874891757965088,-0.8187483549118042,-4.325145721435547,3.0240495204925537,-2.872786045074463,-4.5672149658203125,-1.5739351511001587
test_0033_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\happy_4\test_0033_aligned.jpg,Happy,-1,Happiness,4,5.627074241638184,False,-0.11973315477371216,1.5885944366455078,0.9245059490203857,-4.1371612548828125,5.627074241638184,-1.3998034000396729,-1.7913057804107666,-2.0012266635894775
test_0038_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\happy_4\test_0038_aligned.jpg,Happy,-1,Happiness,4,0.35155320167541504,False,-9.80421257019043,-8.46749210357666,-8.521595001220703,-7.951212406158447,0.35155320167541504,-13.423524856567383,-14.234161376953125,-1.1956595182418823
test_0040_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\happy_4\test_0040_aligned.jpg,Happy,-1,Happiness,4,4.647013187408447,False,-1.3162227869033813,1.4647274017333984,-1.6724262237548828,-0.4446924030780792,4.647013187408447,-1.8564881086349487,-3.5981664657592773,0.8557524085044861
test_0041_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\happy_4\test_0041_aligned.jpg,Happy,-1,Happiness,4,5.068872451782227,False,-4.728821754455566,2.0135433673858643,-5.066578388214111,-4.071299076080322,5.068872451782227,-2.766211986541748,-2.9715466499328613,-2.0286223888397217
test_0044_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\happy_4\test_0044_aligned.jpg,Happy,-1,Anger,0,2.224672555923462,False,2.224672555923462,2.199310541152954,-1.504977822303772,-2.0921919345855713,1.5369654893875122,-1.6598454713821411,-0.09910771250724792,-2.8422441482543945
test_0046_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\happy_4\test_0046_aligned.jpg,Happy,-1,Happiness,4,-3.323532819747925,False,-20.050737380981445,-15.301382064819336,-17.391826629638672,-24.49764060974121,-3.323532819747925,-20.691184997558594,-17.78588104248047,-17.85706329345703
test_0047_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\happy_4\test_0047_aligned.jpg,Happy,-1,Happiness,4,2.1583197116851807,False,-3.5326530933380127,-2.9468162059783936,-3.910252571105957,-5.861212730407715,2.1583197116851807,-5.144599914550781,-3.6816742420196533,-4.559992790222168
test_0048_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\happy_4\test_0048_aligned.jpg,Happy,-1,Happiness,4,3.1067047119140625,False,-0.32425427436828613,0.08434727042913437,2.128950595855713,-1.203338623046875,3.1067047119140625,-2.490959405899048,-1.244791865348816,-1.7542510032653809
test_0050_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\happy_4\test_0050_aligned.jpg,Happy,-1,Happiness,4,3.073631525039673,False,-3.3308656215667725,2.031142234802246,-1.7399307489395142,-2.353882312774658,3.073631525039673,1.9457926750183105,-0.8154588937759399,-0.4128950834274292
test_0051_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\happy_4\test_0051_aligned.jpg,Happy,-1,Happiness,4,-0.06573957204818726,False,-3.869434356689453,-5.610834121704102,-4.699625015258789,-1.6326289176940918,-0.06573957204818726,-4.873593330383301,-1.491117000579834,-3.998894691467285
test_0052_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\happy_4\test_0052_aligned.jpg,Happy,-1,Contempt,1,3.0626187324523926,False,1.8972684144973755,3.0626187324523926,0.2936139702796936,-4.867834091186523,2.591582775115967,2.4019312858581543,0.3135986924171448,-4.498095989227295
test_0053_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\happy_4\test_0053_aligned.jpg,Happy,-1,Happiness,4,0.8109310865402222,False,-15.041790008544922,-9.517984390258789,-13.148961067199707,-15.76577377319336,0.8109310865402222,-7.90842342376709,-10.892660140991211,-11.672924041748047
test_0054_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\happy_4\test_0054_aligned.jpg,Happy,-1,Happiness,4,2.630002975463867,False,0.3884683847427368,0.13790428638458252,-0.7606255412101746,-1.0148621797561646,2.630002975463867,2.0448176860809326,2.0495941638946533,-1.3510215282440186
test_0055_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\happy_4\test_0055_aligned.jpg,Happy,-1,Happiness,4,3.029771327972412,False,0.38805246353149414,3.0072226524353027,-0.8082900047302246,-1.816875696182251,3.029771327972412,1.6104168891906738,0.17196470499038696,-2.541933059692383
test_0056_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\happy_4\test_0056_aligned.jpg,Happy,-1,Happiness,4,4.902461051940918,False,-6.305080413818359,-4.184337139129639,-6.967267990112305,-11.31693172454834,4.902461051940918,-2.7154669761657715,-4.723348617553711,-9.298948287963867
test_0058_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\happy_4\test_0058_aligned.jpg,Happy,-1,Happiness,4,4.385430335998535,False,-2.2357261180877686,3.0377655029296875,-2.6286706924438477,-1.5989854335784912,4.385430335998535,0.6872672438621521,-1.0504424571990967,-0.8130226135253906
test_0060_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\happy_4\test_0060_aligned.jpg,Happy,-1,Happiness,4,4.70658016204834,False,-3.5760765075683594,-2.9891533851623535,-4.750069618225098,-2.944277286529541,4.70658016204834,-3.8976893424987793,-1.9461290836334229,-2.3812170028686523
test_0061_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\happy_4\test_0061_aligned.jpg,Happy,-1,Happiness,4,4.959652900695801,False,-1.9589622020721436,-3.0523288249969482,-3.435248613357544,-0.9965134263038635,4.959652900695801,-3.773160219192505,-2.348863124847412,0.9225448369979858
test_0063_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\happy_4\test_0063_aligned.jpg,Happy,-1,Happiness,4,5.693508148193359,False,-2.142364978790283,4.470361232757568,-4.565556049346924,-5.30825138092041,5.693508148193359,3.255779504776001,-0.036614418029785156,-2.6879005432128906
test_0064_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\happy_4\test_0064_aligned.jpg,Happy,-1,Happiness,4,2.631300449371338,False,-0.4700274169445038,0.735393762588501,-1.7099992036819458,-0.4562259912490845,2.631300449371338,1.0306951999664307,1.2322733402252197,-0.8116327524185181
test_0065_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\happy_4\test_0065_aligned.jpg,Happy,-1,Happiness,4,-1.0416946411132812,False,-24.0494441986084,-20.042091369628906,-23.861555099487305,-26.79608726501465,-1.0416946411132812,-27.159099578857422,-22.86666488647461,-17.400712966918945
test_0066_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\happy_4\test_0066_aligned.jpg,Happy,-1,Sadness,6,2.7894835472106934,False,-0.42764467000961304,1.1166859865188599,-4.786594390869141,-3.745089054107666,2.08699631690979,0.33429205417633057,2.7894835472106934,-4.509512901306152
