file,path,true_emotion,true_idx,predicted_emotion,predicted_idx,confidence,correct,prob_Angry,prob_Contempt,prob_Disgust,prob_Fear,prob_Happiness,prob_Neutral,prob_Sadness,prob_Surprise
happy_m10_face_0_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\processed_python\men\happy_men_proc\happy_m10_face_0_conf_1.00.jpg,Happiness,4,Happiness,4,0.757789134979248,True,-22.559158325195312,-11.068363189697266,-19.46728515625,-21.640926361083984,0.757789134979248,-16.531532287597656,-17.10096549987793,-14.607648849487305
happy_m10_face_10_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\processed_python\men\happy_men_proc\happy_m10_face_10_conf_1.00.jpg,Happiness,4,Happiness,4,-1.089900016784668,True,-28.146526336669922,-13.629989624023438,-24.235219955444336,-28.402984619140625,-1.089900016784668,-22.80986785888672,-21.05328369140625,-19.465354919433594
happy_m10_face_11_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\processed_python\men\happy_men_proc\happy_m10_face_11_conf_1.00.jpg,Happiness,4,Happiness,4,2.0539207458496094,True,-23.533462524414062,-8.085999488830566,-20.37604331970215,-22.309104919433594,2.0539207458496094,-18.630874633789062,-16.94597816467285,-14.596092224121094
happy_m10_face_1_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\processed_python\men\happy_men_proc\happy_m10_face_1_conf_1.00.jpg,Happiness,4,Happiness,4,5.467564582824707,True,-18.570720672607422,-6.238472938537598,-15.095770835876465,-17.415122985839844,5.467564582824707,-12.837751388549805,-16.3319091796875,-9.609969139099121
happy_m10_face_2_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\processed_python\men\happy_men_proc\happy_m10_face_2_conf_1.00.jpg,Happiness,4,Happiness,4,0.1492011547088623,True,-24.6915283203125,-13.161865234375,-19.801891326904297,-20.81791877746582,0.1492011547088623,-19.826793670654297,-15.911457061767578,-16.356769561767578
happy_m10_face_3_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\processed_python\men\happy_men_proc\happy_m10_face_3_conf_1.00.jpg,Happiness,4,Happiness,4,0.7379472255706787,True,-23.748727798461914,-11.452152252197266,-22.186960220336914,-20.747983932495117,0.7379472255706787,-17.659507751464844,-18.28534507751465,-15.005698204040527
happy_m10_face_4_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\processed_python\men\happy_men_proc\happy_m10_face_4_conf_1.00.jpg,Happiness,4,Happiness,4,-0.9395021200180054,True,-19.810089111328125,-14.605768203735352,-14.491924285888672,-20.385766983032227,-0.9395021200180054,-18.495052337646484,-19.221487045288086,-15.497617721557617
happy_m10_face_5_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\processed_python\men\happy_men_proc\happy_m10_face_5_conf_1.00.jpg,Happiness,4,Happiness,4,3.011868715286255,True,-21.3093318939209,-8.78090763092041,-18.27726173400879,-17.576610565185547,3.011868715286255,-15.466111183166504,-14.65765380859375,-11.791688919067383
happy_m10_face_6_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\processed_python\men\happy_men_proc\happy_m10_face_6_conf_1.00.jpg,Happiness,4,Happiness,4,1.158302664756775,True,-29.777488708496094,-14.905234336853027,-24.93289566040039,-26.93179702758789,1.158302664756775,-24.874420166015625,-20.963279724121094,-16.053009033203125
happy_m10_face_7_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\processed_python\men\happy_men_proc\happy_m10_face_7_conf_1.00.jpg,Happiness,4,Happiness,4,3.3244214057922363,True,-21.98868179321289,-11.886190414428711,-19.111818313598633,-21.636455535888672,3.3244214057922363,-17.503442764282227,-21.995651245117188,-12.703229904174805
