file,path,true_emotion,true_idx,predicted_idx,predicted_emotion,correct,confidence,neg_log_likelihood,prob_Angry,prob_Contempt,prob_Disgust,prob_Fear,prob_Happiness,prob_Neutral,prob_Sadness,prob_Surprise,embedding
angry_1.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\synth_100_combined\angry_1.jpg,Angry,0,0,Angry,True,0.9931294322013855,0.006894278805702925,0.9931294322013855,0.0010454307775944471,0.0017607298213988543,0.0003706363495439291,1.6125453839777038e-05,0.0023261813912540674,0.0013085108948871493,4.2913085053442046e-05,"[-0.02900675 -0.08061446  0.34390053 ...  0.38437843 -0.12898083
  0.01169348]"
angry_10.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\synth_100_combined\angry_10.jpg,Angry,0,0,Angry,True,0.9971018433570862,0.002902364358305931,0.9971018433570862,0.0005849281442351639,0.0011111286003142595,9.710517770145088e-05,1.3510942153516226e-05,0.0009130921680480242,0.00015999954484868795,1.8295057088835165e-05,"[-0.06629626 -0.06929     0.40804344 ...  0.6277838  -0.14400437
 -0.07623593]"
angry_11.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\synth_100_combined\angry_11.jpg,Angry,0,0,Angry,True,0.9004292488098145,0.10488369315862656,0.9004292488098145,0.016879132017493248,0.015370065346360207,0.025880152359604836,0.0027742472011595964,0.023472663015127182,0.012559585273265839,0.0026348358951509,"[ 0.09290429 -0.06682277  0.28171566 ...  0.07368028 -0.08611739
 -0.00495907]"
angry_12.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\synth_100_combined\angry_12.jpg,Angry,0,0,Angry,True,0.9899656772613525,0.01008500624448061,0.9899656772613525,0.0023924370761960745,0.0035285335034132004,0.0017153924563899636,8.959361002780497e-05,0.0013002215418964624,0.0007322840392589569,0.00027581542963162065,"[ 0.06250249 -0.10192468  0.15034726 ...  0.27881297 -0.17469816
 -0.17713752]"
angry_13.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\synth_100_combined\angry_13.jpg,Angry,0,0,Angry,True,0.9553511738777161,0.04567628726363182,0.9553511738777161,0.0027689605485647917,0.009020866826176643,0.004367178305983543,0.00034744327422231436,0.012131623923778534,0.015769142657518387,0.00024348469742108136,"[-0.0132859  -0.07190681  0.13397235 ...  0.22709453 -0.12261651
  0.18227763]"
angry_14.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\synth_100_combined\angry_14.jpg,Angry,0,0,Angry,True,0.9711710214614868,0.02925269864499569,0.9711710214614868,0.005545239895582199,0.004276399500668049,0.00029447811539284885,0.0008119046106003225,0.016202019527554512,0.0015005676541477442,0.00019836821593344212,"[-0.11747171 -0.07633877  0.17451948 ...  0.16477819 -0.04058827
  0.04071769]"
angry_15.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\synth_100_combined\angry_15.jpg,Angry,0,0,Angry,True,0.9516337513923645,0.04957503080368042,0.9516337513923645,0.008052852936089039,0.00397196039557457,0.001465928740799427,0.00021591054974123836,0.016827218234539032,0.017610566690564156,0.00022184016415849328,"[-0.05714954 -0.0732516   0.16535805 ...  0.29378146 -0.17423931
  0.04104318]"
angry_16.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\synth_100_combined\angry_16.jpg,Angry,0,0,Angry,True,0.9845613241195679,0.015559093095362186,0.9845613241195679,0.003885751822963357,0.0016569832805544138,0.002549325115978718,0.00011509862815728411,0.004390981048345566,0.0025539547204971313,0.00028656041831709445,"[-0.01777193 -0.12433546  0.23211381 ...  0.2130016  -0.12612581
 -0.08258833]"
angry_17.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\synth_100_combined\angry_17.jpg,Angry,0,0,Angry,True,0.9812361001968384,0.018942175433039665,0.9812361001968384,0.004057411104440689,0.0029094780329614878,0.0010745278559625149,0.00027283679810352623,0.00869391206651926,0.0014400968793779612,0.00031563176889903843,"[-0.02323992 -0.03443922  0.30923328 ...  0.31438205 -0.10482885
 -0.12300169]"
angry_18.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\synth_100_combined\angry_18.jpg,Angry,0,0,Angry,True,0.9878221154212952,0.012252642773091793,0.9878221154212952,0.003014178480952978,0.002922879997640848,0.0022309115156531334,0.00016471183334942907,0.0025349780917167664,0.001167698297649622,0.00014252362598199397,"[ 0.06440948 -0.07368659  0.44542825 ...  0.299673   -0.12469105
 -0.06145452]"
