file,path,true_emotion,true_idx,predicted_emotion,predicted_idx,confidence,correct,prob_Angry,prob_Contempt,prob_Disgust,prob_Fear,prob_Happiness,prob_Neutral,prob_Sadness,prob_Surprise
test_2389_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\neutral_7\test_2389_aligned.jpg,Neutral,5,Neutral,5,3.8520073890686035,True,2.5032951831817627,0.5578484535217285,-2.263066291809082,-3.1620821952819824,0.49451765418052673,3.8520073890686035,3.288555145263672,-2.4741275310516357
test_2390_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\neutral_7\test_2390_aligned.jpg,Neutral,5,Neutral,5,3.5331532955169678,True,0.9786612391471863,1.1187858581542969,-1.8261467218399048,-1.8311731815338135,1.190858244895935,3.5331532955169678,1.222356915473938,-0.27394482493400574
test_2391_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\neutral_7\test_2391_aligned.jpg,Neutral,5,Neutral,5,4.06394624710083,True,2.88625168800354,0.7551255822181702,-2.527981758117676,-0.5806532502174377,-0.1278311312198639,4.06394624710083,2.2077620029449463,-1.2196062803268433
test_2392_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\neutral_7\test_2392_aligned.jpg,Neutral,5,Neutral,5,2.676152467727661,True,1.8857334852218628,1.0865960121154785,-0.5034002065658569,-1.2569750547409058,0.03098103776574135,2.676152467727661,1.9680448770523071,-1.465286374092102
test_2393_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\neutral_7\test_2393_aligned.jpg,Neutral,5,Neutral,5,4.001661777496338,True,0.16305269300937653,0.72397381067276,-1.9151729345321655,0.21807844936847687,-0.27922195196151733,4.001661777496338,2.792466402053833,0.9419249296188354
test_2394_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\neutral_7\test_2394_aligned.jpg,Neutral,5,Happiness,4,2.4801573753356934,False,0.8814329504966736,0.08960583806037903,-0.23631474375724792,-2.5018198490142822,2.4801573753356934,1.9944673776626587,-1.892534613609314,0.2526872754096985
test_2395_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\neutral_7\test_2395_aligned.jpg,Neutral,5,Angry,0,3.862764596939087,False,3.862764596939087,2.2379374504089355,-1.7426146268844604,-3.420506000518799,0.6803614497184753,3.8107800483703613,1.8046867847442627,-2.931663990020752
test_2396_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\neutral_7\test_2396_aligned.jpg,Neutral,5,Neutral,5,2.3458712100982666,True,-0.4536483883857727,0.16038551926612854,-0.4029076099395752,0.26792648434638977,1.3618837594985962,2.3458712100982666,0.42750561237335205,-0.21723566949367523
test_2397_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\neutral_7\test_2397_aligned.jpg,Neutral,5,Neutral,5,2.9635298252105713,True,1.9100695848464966,0.24406762421131134,0.5671480298042297,-1.0942779779434204,-0.5578859448432922,2.9635298252105713,0.32821956276893616,-0.5889520645141602
test_2398_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\neutral_7\test_2398_aligned.jpg,Neutral,5,Neutral,5,3.486698627471924,True,0.8116522431373596,2.010707378387451,-1.466768741607666,-3.7409098148345947,1.0854722261428833,3.486698627471924,0.2628839313983917,-2.3353612422943115
