file,path,true_emotion,true_idx,predicted_emotion,predicted_idx,confidence,correct,prob_Anger,prob_Contempt,prob_Disgust,prob_Fear,prob_Happiness,prob_Neutral,prob_Sadness,prob_Surprise
test_0274_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\fear_2\test_0274_aligned.jpg,Fear,3,Sadness,6,6.261500358581543,False,3.1043076515197754,-4.251928806304932,0.6038839817047119,0.6853901147842407,-1.0552144050598145,-0.17782996594905853,6.261500358581543,-2.5395288467407227
test_0377_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\fear_2\test_0377_aligned.jpg,Fear,3,Fear,3,3.3691258430480957,True,1.246941328048706,-0.9992966651916504,-0.4741745889186859,3.3691258430480957,-2.0327041149139404,1.455620527267456,2.99855375289917,1.4001872539520264
test_0623_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\fear_2\test_0623_aligned.jpg,Fear,3,Fear,3,5.961940765380859,True,0.9570764899253845,-3.413111925125122,1.2474501132965088,5.961940765380859,-1.8987517356872559,-0.5905225872993469,0.8492574095726013,2.070183753967285
test_0859_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\fear_2\test_0859_aligned.jpg,Fear,3,Fear,3,4.961472511291504,True,-0.22368158400058746,-2.029136896133423,0.5513391494750977,4.961472511291504,-2.466456174850464,-0.15182673931121826,2.9356672763824463,1.4497945308685303
test_1477_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\fear_2\test_1477_aligned.jpg,Fear,3,Fear,3,4.4714155197143555,True,1.5002578496932983,-2.442406177520752,2.481091022491455,4.4714155197143555,-1.6582071781158447,-1.8711503744125366,2.416002035140991,-0.07661721110343933
test_1569_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\fear_2\test_1569_aligned.jpg,Fear,3,Neutral,5,2.472719192504883,False,1.1456949710845947,0.31510302424430847,1.024868130683899,0.7478129863739014,0.3952816128730774,2.472719192504883,1.3485069274902344,-0.21366170048713684
test_1788_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\fear_2\test_1788_aligned.jpg,Fear,3,Fear,3,5.115022659301758,True,0.7370904684066772,-2.3272318840026855,-3.508683443069458,5.115022659301758,2.3865244388580322,-2.65401554107666,-0.47588181495666504,3.146273612976074
test_1792_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\fear_2\test_1792_aligned.jpg,Fear,3,Fear,3,3.910867929458618,True,-1.703926682472229,-5.596696376800537,-5.305736541748047,3.910867929458618,2.521481990814209,-6.0839080810546875,1.0997689962387085,0.21306881308555603
test_2238_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\fear_2\test_2238_aligned.jpg,Fear,3,Fear,3,2.976593017578125,True,0.09931959211826324,-1.9146991968154907,-3.557295560836792,2.976593017578125,1.4979102611541748,1.291989803314209,-0.32067373394966125,2.1943862438201904
test_2239_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\fear_2\test_2239_aligned.jpg,Fear,3,Anger,0,2.140345811843872,False,2.140345811843872,-2.300943374633789,1.8133254051208496,1.4516786336898804,-1.499650478363037,1.3364341259002686,1.5030198097229004,0.15902914106845856
