file,path,true_emotion,true_idx,predicted_idx,predicted_emotion,correct,confidence
test_2389_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test_merged\Neutral\test_2389_aligned.jpg,Neutral,5,5,Neutral,True,0.5247597694396973
test_2390_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test_merged\Neutral\test_2390_aligned.jpg,Neutral,5,5,Neutral,True,0.717338502407074
test_2391_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test_merged\Neutral\test_2391_aligned.jpg,Neutral,5,5,Neutral,True,0.6527442932128906
test_2392_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test_merged\Neutral\test_2392_aligned.jpg,Neutral,5,5,Neutral,True,0.4350992739200592
test_2393_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test_merged\Neutral\test_2393_aligned.jpg,Neutral,5,5,Neutral,True,0.6925967931747437
test_2394_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test_merged\Neutral\test_2394_aligned.jpg,Neutral,5,4,Happy,False,0.47564876079559326
test_2395_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test_merged\Neutral\test_2395_aligned.jpg,Neutral,5,0,Angry,False,0.4308563768863678
test_2396_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test_merged\Neutral\test_2396_aligned.jpg,Neutral,5,5,Neutral,True,0.510155975818634
test_2397_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test_merged\Neutral\test_2397_aligned.jpg,Neutral,5,5,Neutral,True,0.6050043702125549
test_2398_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test_merged\Neutral\test_2398_aligned.jpg,Neutral,5,5,Neutral,True,0.6951144933700562
test_2399_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test_merged\Neutral\test_2399_aligned.jpg,Neutral,5,5,Neutral,True,0.5741281509399414
test_2400_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test_merged\Neutral\test_2400_aligned.jpg,Neutral,5,0,Angry,False,0.5083048939704895
test_2401_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test_merged\Neutral\test_2401_aligned.jpg,Neutral,5,1,Contempt,False,0.33957815170288086
test_2402_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test_merged\Neutral\test_2402_aligned.jpg,Neutral,5,5,Neutral,True,0.7745072841644287
test_2403_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test_merged\Neutral\test_2403_aligned.jpg,Neutral,5,5,Neutral,True,0.4847201704978943
test_2404_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test_merged\Neutral\test_2404_aligned.jpg,Neutral,5,5,Neutral,True,0.5313247442245483
test_2405_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test_merged\Neutral\test_2405_aligned.jpg,Neutral,5,5,Neutral,True,0.5846680402755737
test_2406_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test_merged\Neutral\test_2406_aligned.jpg,Neutral,5,5,Neutral,True,0.6855565309524536
test_2407_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test_merged\Neutral\test_2407_aligned.jpg,Neutral,5,5,Neutral,True,0.5188603401184082
test_2408_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test_merged\Neutral\test_2408_aligned.jpg,Neutral,5,5,Neutral,True,0.7337467074394226
test_2409_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test_merged\Neutral\test_2409_aligned.jpg,Neutral,5,5,Neutral,True,0.3463450074195862
test_2410_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test_merged\Neutral\test_2410_aligned.jpg,Neutral,5,0,Angry,False,0.4267210066318512
test_2411_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test_merged\Neutral\test_2411_aligned.jpg,Neutral,5,4,Happy,False,0.4316498041152954
test_2412_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test_merged\Neutral\test_2412_aligned.jpg,Neutral,5,6,Sad,False,0.6912432909011841
test_2413_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test_merged\Neutral\test_2413_aligned.jpg,Neutral,5,5,Neutral,True,0.4889705181121826
test_2414_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test_merged\Neutral\test_2414_aligned.jpg,Neutral,5,5,Neutral,True,0.5447766780853271
test_2415_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test_merged\Neutral\test_2415_aligned.jpg,Neutral,5,6,Sad,False,0.6441099047660828
test_2416_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test_merged\Neutral\test_2416_aligned.jpg,Neutral,5,5,Neutral,True,0.45004889369010925
test_2417_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test_merged\Neutral\test_2417_aligned.jpg,Neutral,5,5,Neutral,True,0.6028989553451538
test_2418_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test_merged\Neutral\test_2418_aligned.jpg,Neutral,5,5,Neutral,True,0.4255746901035309
