file,path,true_emotion,true_idx,predicted_idx,predicted_emotion,correct,confidence
test_0002_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test_merged\Surprise\test_0002_aligned.jpg,Surprise,7,3,Fear,False,0.3267148435115814
test_0004_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test_merged\Surprise\test_0004_aligned.jpg,Surprise,7,0,Angry,False,0.37856486439704895
test_0008_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test_merged\Surprise\test_0008_aligned.jpg,Surprise,7,7,Surprise,True,0.4581209123134613
test_0015_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test_merged\Surprise\test_0015_aligned.jpg,Surprise,7,7,Surprise,True,0.682744026184082
test_0023_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test_merged\Surprise\test_0023_aligned.jpg,Surprise,7,3,Fear,False,0.6654824018478394
test_0034_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test_merged\Surprise\test_0034_aligned.jpg,Surprise,7,3,Fear,False,0.5275660157203674
test_0035_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test_merged\Surprise\test_0035_aligned.jpg,Surprise,7,5,Neutral,False,0.3954541087150574
test_0043_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test_merged\Surprise\test_0043_aligned.jpg,Surprise,7,7,Surprise,True,0.5940797328948975
test_0059_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test_merged\Surprise\test_0059_aligned.jpg,Surprise,7,3,Fear,False,0.6179187297821045
test_0073_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test_merged\Surprise\test_0073_aligned.jpg,Surprise,7,5,Neutral,False,0.48621049523353577
test_0084_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test_merged\Surprise\test_0084_aligned.jpg,Surprise,7,3,Fear,False,0.6468223333358765
test_0086_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test_merged\Surprise\test_0086_aligned.jpg,Surprise,7,7,Surprise,True,0.525122880935669
