file,path,true_emotion,true_idx,predicted_emotion,predicted_idx,confidence,correct,prob_Anger,prob_Contempt,prob_Disgust,prob_Fear,prob_Happiness,prob_Neutral,prob_Sadness,prob_Surprise
test_0001_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0001_aligned.jpg,Sadness,6,Sadness,6,6.513245105743408,True,1.955596685409546,-1.5950217247009277,-1.5476819276809692,2.4544408321380615,-2.9286556243896484,1.7533433437347412,6.513245105743408,-1.655583381652832
test_0005_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0005_aligned.jpg,Sadness,6,Sadness,6,7.666891098022461,True,-0.9889283180236816,-3.351562738418579,-0.09462988376617432,3.3118643760681152,-2.3571934700012207,-0.40982815623283386,7.666891098022461,-2.379891872406006
test_0006_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0006_aligned.jpg,Sadness,6,Sadness,6,3.318434238433838,True,2.930941581726074,0.4188108742237091,1.1083214282989502,0.47178739309310913,-1.7182464599609375,2.3597753047943115,3.318434238433838,-2.1691482067108154
test_0022_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0022_aligned.jpg,Sadness,6,Sadness,6,6.714824676513672,True,1.800370454788208,-2.5495145320892334,-4.182073593139648,2.196605920791626,-3.8424477577209473,2.681788444519043,6.714824676513672,-1.8650307655334473
test_0024_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0024_aligned.jpg,Sadness,6,Sadness,6,4.213439464569092,True,-0.8674618601799011,-0.12904974818229675,-1.6149728298187256,-2.4311416149139404,0.7181317806243896,2.5254499912261963,4.213439464569092,-2.470113754272461
test_0030_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0030_aligned.jpg,Sadness,6,Sadness,6,3.6414594650268555,True,2.3946642875671387,-0.2106393724679947,1.9057681560516357,0.4219643473625183,-0.6907066106796265,0.5519238114356995,3.6414594650268555,-2.0144076347351074
test_0031_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0031_aligned.jpg,Sadness,6,Sadness,6,5.5863447189331055,True,1.5049057006835938,-4.115359306335449,0.15499603748321533,5.5554094314575195,-2.296191453933716,-2.4892969131469727,5.5863447189331055,-0.7636045813560486
test_0036_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0036_aligned.jpg,Sadness,6,Sadness,6,6.285743713378906,True,1.2472354173660278,-2.140084981918335,-1.8224273920059204,-0.9986488819122314,-2.1784729957580566,3.457618474960327,6.285743713378906,-2.99039888381958
test_0039_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0039_aligned.jpg,Sadness,6,Sadness,6,4.42257833480835,True,-1.4387619495391846,-0.2145073413848877,-3.64827036857605,1.465573787689209,-0.7547399997711182,3.2604997158050537,4.42257833480835,1.3706252574920654
test_0045_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0045_aligned.jpg,Sadness,6,Sadness,6,4.289202690124512,True,1.015360951423645,-2.7795493602752686,1.0885089635849,2.593122959136963,-1.2379449605941772,-1.0870029926300049,4.289202690124512,-1.5756129026412964
test_0049_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0049_aligned.jpg,Sadness,6,Anger,0,4.318091869354248,False,4.318091869354248,1.4322341680526733,-0.5720745325088501,-2.3027260303497314,1.8362153768539429,2.1232824325561523,0.7195359468460083,-2.033637523651123
test_0062_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0062_aligned.jpg,Sadness,6,Anger,0,3.0491392612457275,False,3.0491392612457275,1.4328200817108154,-0.7329128384590149,-1.346738338470459,1.4185947179794312,1.1623570919036865,2.9174911975860596,-3.4681379795074463
test_0069_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0069_aligned.jpg,Sadness,6,Sadness,6,5.685141563415527,True,1.2082017660140991,-3.5599026679992676,-0.5080078840255737,0.46890687942504883,-3.1007394790649414,2.139455556869507,5.685141563415527,-0.5391596555709839
test_0070_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0070_aligned.jpg,Sadness,6,Sadness,6,5.252910614013672,True,-1.6411597728729248,-3.7623672485351562,0.4901498556137085,1.59413743019104,0.30489200353622437,-0.6525841355323792,5.252910614013672,-1.2934547662734985
test_0076_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0076_aligned.jpg,Sadness,6,Sadness,6,3.1047418117523193,True,1.4860457181930542,-1.2374986410140991,-0.4861079156398773,1.6293326616287231,-0.2353423833847046,2.950829029083252,3.1047418117523193,-0.3642493486404419
test_0080_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0080_aligned.jpg,Sadness,6,Sadness,6,6.900672912597656,True,4.864205360412598,-3.555757999420166,1.951939582824707,0.7672526836395264,-4.325847625732422,-0.07687225937843323,6.900672912597656,-4.538615703582764
test_0085_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0085_aligned.jpg,Sadness,6,Anger,0,2.7722280025482178,False,2.7722280025482178,0.4875311255455017,-1.5204007625579834,1.3462542295455933,0.515389084815979,2.5555951595306396,2.365088701248169,-0.7520366311073303
test_0088_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0088_aligned.jpg,Sadness,6,Sadness,6,5.547480583190918,True,4.64060115814209,-2.601472854614258,0.3453255295753479,1.2599971294403076,-5.116727828979492,1.7053486108779907,5.547480583190918,-2.058643341064453
test_0089_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0089_aligned.jpg,Sadness,6,Sadness,6,1.9120588302612305,True,1.5201692581176758,-1.6473461389541626,0.9235818386077881,0.6422939300537109,-0.23223420977592468,0.048088543117046356,1.9120588302612305,-0.2881408929824829
test_0095_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0095_aligned.jpg,Sadness,6,Sadness,6,5.206425189971924,True,-0.6811438798904419,-2.1087088584899902,-0.3828049898147583,1.3949158191680908,-2.4815151691436768,2.4143331050872803,5.206425189971924,-1.4614957571029663
test_0100_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0100_aligned.jpg,Sadness,6,Sadness,6,4.65955114364624,True,1.1076223850250244,-1.4045761823654175,0.9062780141830444,1.8993079662322998,-1.4429771900177002,1.9169113636016846,4.65955114364624,-0.6085308790206909
test_0103_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0103_aligned.jpg,Sadness,6,Anger,0,3.3081588745117188,False,3.3081588745117188,-0.31682562828063965,0.26404687762260437,-0.16688761115074158,0.31182438135147095,1.2245726585388184,1.4332122802734375,-1.5053017139434814
test_0107_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0107_aligned.jpg,Sadness,6,Sadness,6,4.112658500671387,True,-0.14038845896720886,-2.441995143890381,-0.4147036671638489,2.0394883155822754,-0.38535815477371216,0.2882804572582245,4.112658500671387,-0.018917560577392578
test_0119_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0119_aligned.jpg,Sadness,6,Anger,0,4.282052993774414,False,4.282052993774414,-0.6091034412384033,-0.05437573790550232,0.17916911840438843,-1.0818666219711304,1.0046451091766357,3.3535256385803223,-2.4389591217041016
test_0134_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0134_aligned.jpg,Sadness,6,Sadness,6,8.76357650756836,True,0.5814604759216309,-4.864916801452637,0.24351975321769714,5.235841751098633,-2.1575260162353516,-3.1630067825317383,8.76357650756836,-2.2774410247802734
test_0142_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0142_aligned.jpg,Sadness,6,Sadness,6,3.797360897064209,True,1.6745519638061523,0.25867924094200134,-0.31310200691223145,0.05417090654373169,-1.6132806539535522,3.0485663414001465,3.797360897064209,-0.8012226819992065
test_0145_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0145_aligned.jpg,Sadness,6,Sadness,6,4.463356018066406,True,1.5946683883666992,-0.47608327865600586,0.5096321702003479,-0.24130403995513916,-0.7400798797607422,2.602665662765503,4.463356018066406,-2.3669328689575195
test_0152_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0152_aligned.jpg,Sadness,6,Sadness,6,7.015135288238525,True,1.5819928646087646,-2.766602039337158,-0.30610573291778564,2.7915825843811035,-3.881803512573242,0.4868750274181366,7.015135288238525,-1.2929798364639282
test_0156_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0156_aligned.jpg,Sadness,6,Anger,0,2.887291669845581,False,2.887291669845581,0.07151739299297333,1.1224604845046997,0.17188769578933716,-0.5351566672325134,1.775822401046753,2.208456516265869,-1.7380046844482422
test_0160_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0160_aligned.jpg,Sadness,6,Sadness,6,5.768204212188721,True,1.9136133193969727,-1.5084257125854492,-0.39943554997444153,2.271472692489624,-0.2664598226547241,0.15453815460205078,5.768204212188721,-2.4478182792663574
test_0162_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0162_aligned.jpg,Sadness,6,Sadness,6,4.357496738433838,True,0.6588611602783203,-0.899118185043335,-1.8805818557739258,-0.4484805166721344,-0.5939680337905884,2.9107072353363037,4.357496738433838,-1.2726726531982422
test_0164_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0164_aligned.jpg,Sadness,6,Sadness,6,5.371456146240234,True,-0.16090494394302368,-1.168709397315979,0.3725554645061493,1.0398786067962646,-2.2920408248901367,2.6526787281036377,5.371456146240234,-1.34438157081604
test_0171_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0171_aligned.jpg,Sadness,6,Neutral,5,3.3025803565979004,False,2.0233514308929443,1.0774134397506714,-1.433585286140442,-1.2297179698944092,2.4311275482177734,3.3025803565979004,2.1457972526550293,-1.3422820568084717
test_0180_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0180_aligned.jpg,Sadness,6,Sadness,6,4.892539024353027,True,2.7447521686553955,-3.951164960861206,0.5848060846328735,2.090268611907959,0.19607174396514893,-1.911559820175171,4.892539024353027,-0.9375871419906616
test_0202_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0202_aligned.jpg,Sadness,6,Sadness,6,4.484740257263184,True,0.7387955784797668,-0.6256771087646484,-0.6359615325927734,-0.11587519943714142,0.25144678354263306,0.891045331954956,4.484740257263184,-2.383121967315674
test_0203_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0203_aligned.jpg,Sadness,6,Sadness,6,5.868813514709473,True,0.7294007539749146,-2.317014217376709,-1.5699856281280518,0.2539808750152588,-2.3908135890960693,3.395637273788452,5.868813514709473,-3.3154969215393066
test_0205_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0205_aligned.jpg,Sadness,6,Sadness,6,3.478311061859131,True,1.6318042278289795,-3.147904872894287,0.38364213705062866,2.955199718475342,-0.32706642150878906,-1.7166478633880615,3.478311061859131,-0.03273748606443405
test_0210_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0210_aligned.jpg,Sadness,6,Sadness,6,5.353420257568359,True,0.2349948287010193,-2.1348559856414795,3.434077739715576,4.060588359832764,-3.0637590885162354,-1.5479254722595215,5.353420257568359,-1.8017977476119995
test_0211_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0211_aligned.jpg,Sadness,6,Sadness,6,5.619325160980225,True,0.8733968734741211,-3.8002445697784424,1.8380903005599976,3.883242607116699,-2.4659500122070312,-1.9655510187149048,5.619325160980225,-1.6621406078338623
test_0217_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0217_aligned.jpg,Sadness,6,Sadness,6,5.088128089904785,True,0.5004502534866333,-4.044083118438721,0.4579926133155823,2.4128451347351074,-0.1636730283498764,-2.8019957542419434,5.088128089904785,-1.5326132774353027
test_0220_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0220_aligned.jpg,Sadness,6,Sadness,6,2.6368865966796875,True,2.5084495544433594,-0.8297277688980103,0.8262752294540405,2.23905611038208,-2.576742649078369,2.1482033729553223,2.6368865966796875,0.3015251159667969
test_0229_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0229_aligned.jpg,Sadness,6,Anger,0,2.7647550106048584,False,2.7647550106048584,-1.4285341501235962,0.07546108961105347,2.0110366344451904,0.21917599439620972,2.1012003421783447,1.8283538818359375,-0.22277425229549408
test_0240_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0240_aligned.jpg,Sadness,6,Sadness,6,6.4726243019104,True,2.4973278045654297,-4.588108062744141,-0.2742454409599304,3.4100968837738037,-0.09179225564002991,-2.547210454940796,6.4726243019104,-1.716935157775879
test_0242_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0242_aligned.jpg,Sadness,6,Sadness,6,5.15826416015625,True,1.4466853141784668,-0.9754436016082764,2.1529812812805176,1.4457571506500244,-0.9171342253684998,-2.0965349674224854,5.15826416015625,-3.6384637355804443
test_0264_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0264_aligned.jpg,Sadness,6,Sadness,6,6.380859375,True,-0.12639394402503967,-0.9514171481132507,2.3702001571655273,3.688873529434204,-1.3522412776947021,-1.9196608066558838,6.380859375,-2.11877703666687
test_0273_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0273_aligned.jpg,Sadness,6,Sadness,6,2.809375047683716,True,2.6655666828155518,-3.038360834121704,0.7540503740310669,1.8206608295440674,-0.10916972160339355,-0.3327227830886841,2.809375047683716,-0.3262004852294922
test_0276_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0276_aligned.jpg,Sadness,6,Sadness,6,8.89621639251709,True,3.2379353046417236,-6.102281093597412,-0.8723496198654175,4.561784267425537,-2.8467631340026855,-3.137491226196289,8.89621639251709,-2.807002067565918
test_0278_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0278_aligned.jpg,Sadness,6,Sadness,6,4.422298431396484,True,3.263509511947632,-0.7262810468673706,-1.5926930904388428,0.7858443260192871,-0.7865369319915771,2.006254196166992,4.422298431396484,-1.0969287157058716
test_0284_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0284_aligned.jpg,Sadness,6,Sadness,6,4.020522117614746,True,-0.11486717313528061,-0.2861899137496948,0.20222336053848267,-0.09577976167201996,-0.9121559858322144,2.22741961479187,4.020522117614746,-1.4787511825561523
test_0290_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0290_aligned.jpg,Sadness,6,Sadness,6,8.611329078674316,True,1.494242548942566,-4.502374649047852,0.752365231513977,3.974991798400879,-2.2143003940582275,-2.7655012607574463,8.611329078674316,-2.610313892364502
test_0298_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\sad_5\test_0298_aligned.jpg,Sadness,6,Sadness,6,3.9846978187561035,True,0.29058125615119934,0.028845638036727905,0.8586635589599609,-0.9222297072410583,-1.0544739961624146,2.2329788208007812,3.9846978187561035,-1.7989951372146606
