file,path,true_emotion,true_idx,predicted_idx,predicted_emotion,correct,confidence
m_angry_m10_face_11_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\test_splits\100M_100W\Angry\m_angry_m10_face_11_conf_1.00.jpg,Angry,0,0,Angry,True,0.9931294322013855
m_angry_m12_face_6_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\test_splits\100M_100W\Angry\m_angry_m12_face_6_conf_1.00.jpg,Angry,0,0,Angry,True,0.9880852699279785
m_angry_m13_face_0_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\test_splits\100M_100W\Angry\m_angry_m13_face_0_conf_1.00.jpg,Angry,0,0,Angry,True,0.9689289331436157
m_angry_m14_face_15_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\test_splits\100M_100W\Angry\m_angry_m14_face_15_conf_1.00.jpg,Angry,0,0,Angry,True,0.9787388443946838
m_angry_m14_face_17_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\test_splits\100M_100W\Angry\m_angry_m14_face_17_conf_1.00.jpg,Angry,0,0,Angry,True,0.9541866779327393
m_angry_m15_face_14_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\test_splits\100M_100W\Angry\m_angry_m15_face_14_conf_1.00.jpg,Angry,0,0,Angry,True,0.8933414220809937
m_angry_m15_face_15_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\test_splits\100M_100W\Angry\m_angry_m15_face_15_conf_1.00.jpg,Angry,0,0,Angry,True,0.9370542168617249
m_angry_m15_face_25_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\test_splits\100M_100W\Angry\m_angry_m15_face_25_conf_1.00.jpg,Angry,0,0,Angry,True,0.9749725461006165
m_angry_m15_face_30_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\test_splits\100M_100W\Angry\m_angry_m15_face_30_conf_1.00.jpg,Angry,0,0,Angry,True,0.9198958277702332
m_angry_m15_face_31_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\test_splits\100M_100W\Angry\m_angry_m15_face_31_conf_1.00.jpg,Angry,0,0,Angry,True,0.9971018433570862
m_angry_m15_face_9_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\test_splits\100M_100W\Angry\m_angry_m15_face_9_conf_1.00.jpg,Angry,0,0,Angry,True,0.9004292488098145
m_angry_m16_face_11_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\test_splits\100M_100W\Angry\m_angry_m16_face_11_conf_1.00.jpg,Angry,0,0,Angry,True,0.9899656772613525
m_angry_m17_face_10_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\test_splits\100M_100W\Angry\m_angry_m17_face_10_conf_1.00.jpg,Angry,0,0,Angry,True,0.9553511738777161
m_angry_m17_face_17_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\test_splits\100M_100W\Angry\m_angry_m17_face_17_conf_1.00.jpg,Angry,0,0,Angry,True,0.9711710214614868
m_angry_m17_face_19_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\test_splits\100M_100W\Angry\m_angry_m17_face_19_conf_1.00.jpg,Angry,0,0,Angry,True,0.9516337513923645
m_angry_m17_face_3_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\test_splits\100M_100W\Angry\m_angry_m17_face_3_conf_1.00.jpg,Angry,0,0,Angry,True,0.9845613241195679
m_angry_m18_face_2_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\test_splits\100M_100W\Angry\m_angry_m18_face_2_conf_1.00.jpg,Angry,0,0,Angry,True,0.9812361001968384
m_angry_m18_face_3_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\test_splits\100M_100W\Angry\m_angry_m18_face_3_conf_1.00.jpg,Angry,0,0,Angry,True,0.9878221154212952
m_angry_m18_face_4_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\test_splits\100M_100W\Angry\m_angry_m18_face_4_conf_1.00.jpg,Angry,0,0,Angry,True,0.9812294244766235
m_angry_m18_face_8_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\test_splits\100M_100W\Angry\m_angry_m18_face_8_conf_1.00.jpg,Angry,0,0,Angry,True,0.9673402309417725
m_angry_m19_face_11_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\test_splits\100M_100W\Angry\m_angry_m19_face_11_conf_1.00.jpg,Angry,0,0,Angry,True,0.8572242856025696
m_angry_m19_face_12_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\test_splits\100M_100W\Angry\m_angry_m19_face_12_conf_1.00.jpg,Angry,0,0,Angry,True,0.9024513363838196
m_angry_m19_face_13_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\test_splits\100M_100W\Angry\m_angry_m19_face_13_conf_1.00.jpg,Angry,0,0,Angry,True,0.9674166440963745
m_angry_m19_face_14_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\test_splits\100M_100W\Angry\m_angry_m19_face_14_conf_1.00.jpg,Angry,0,0,Angry,True,0.9628676772117615
m_angry_m19_face_18_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\test_splits\100M_100W\Angry\m_angry_m19_face_18_conf_1.00.jpg,Angry,0,0,Angry,True,0.929867684841156
m_angry_m19_face_9_conf_1.00.jpg,C:\Users\ilias\Python\Thesis-Project\data\synthetic\test_splits\100M_100W\Angry\m_angry_m19_face_9_conf_1.00.jpg,Angry,0,0,Angry,True,0.9775480031967163
