file,path,true_emotion,true_idx,predicted_emotion,predicted_idx,confidence,correct,prob_Angry,prob_Contempt,prob_Disgust,prob_Fear,prob_Happiness,prob_Neutral,prob_Sadness,prob_Surprise
test_0274_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\fear_2\test_0274_aligned.jpg,Fear,3,Sadness,6,6.261499881744385,False,3.104306936264038,-4.251926898956299,0.6038845181465149,0.6853940486907959,-1.0552122592926025,-0.1778295487165451,6.261499881744385,-2.53952693939209
test_0377_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\fear_2\test_0377_aligned.jpg,Fear,3,Fear,3,3.3691246509552,True,1.2469419240951538,-0.9992936849594116,-0.474174439907074,3.3691246509552,-2.0327017307281494,1.455621600151062,2.9985530376434326,1.4001870155334473
test_0623_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\fear_2\test_0623_aligned.jpg,Fear,3,Fear,3,5.96193790435791,True,0.9570760726928711,-3.413111686706543,1.2474502325057983,5.96193790435791,-1.8987510204315186,-0.5905216336250305,0.8492599725723267,2.0701825618743896
test_0859_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\fear_2\test_0859_aligned.jpg,Fear,3,Fear,3,4.961472511291504,True,-0.2236804962158203,-2.0291390419006348,0.5513392090797424,4.961472511291504,-2.4664580821990967,-0.15182730555534363,2.9356698989868164,1.4497942924499512
test_1477_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\fear_2\test_1477_aligned.jpg,Fear,3,Fear,3,4.4714155197143555,True,1.5002583265304565,-2.4424057006835938,2.4810891151428223,4.4714155197143555,-1.6582058668136597,-1.8711491823196411,2.416001558303833,-0.07661545276641846
test_1569_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\fear_2\test_1569_aligned.jpg,Fear,3,Neutral,5,2.472719669342041,False,1.1456941366195679,0.31510215997695923,1.024867057800293,0.7478125095367432,0.3952811062335968,2.472719669342041,1.3485081195831299,-0.213662788271904
test_1788_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\fear_2\test_1788_aligned.jpg,Fear,3,Fear,3,5.115019798278809,True,0.7370907068252563,-2.3272297382354736,-3.5086824893951416,5.115019798278809,2.3865249156951904,-2.65401291847229,-0.47588032484054565,3.146273136138916
test_1792_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\fear_2\test_1792_aligned.jpg,Fear,3,Fear,3,3.9108669757843018,True,-1.703925609588623,-5.5966949462890625,-5.305735111236572,3.9108669757843018,2.5214805603027344,-6.0839080810546875,1.0997731685638428,0.21306918561458588
test_2238_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\fear_2\test_2238_aligned.jpg,Fear,3,Fear,3,2.976595878601074,True,0.09931810200214386,-1.9147002696990967,-3.55729341506958,2.976595878601074,1.4979074001312256,1.2919899225234985,-0.32067182660102844,2.1943883895874023
test_2239_aligned.jpg,C:\Users\ilias\Python\Thesis-Project\data\real\RAF_DB\DATASET\test\fear_2\test_2239_aligned.jpg,Fear,3,Angry,0,2.1403439044952393,False,2.1403439044952393,-2.300940752029419,1.8133255243301392,1.4516775608062744,-1.4996486902236938,1.3364331722259521,1.503021001815796,0.15902993083000183
